CountyId,Total,NaturalResources,Construction,Manufacturing,WholesaleTrade,RetailTrade,TransportationUtilities,Information,Finance,ProfessionalScientific,Education,ArtsEntertainment,OtherServices,Administration 
20201,2950,16.271,8.373,11.831,2.881,9.492,3.492,1.085,4.949,2.305,27.186,3.153,4.678,4.305
19153,238720,1.091,6.015,8.776,2.913,10.947,4.001,2.266,16.095,10.642,20.904,8.401,3.992,3.956
37155,47406,2.445,9.111,17.335,1.443,12.273,4.491,0.755,3.145,4.544,26.935,7.575,3.987,5.961
12131,25377,1.344,11.790,4.382,1.115,15.687,3.881,1.048,7.361,13.359,14.911,14.690,5.777,4.654
46051,3953,18.113,7.134,7.918,8.728,8.500,7.994,2.176,7.007,3.289,16.291,5.844,4.275,2.732
21135,4643,7.344,13.073,18.070,0.991,9.261,6.914,2.412,2.498,3.554,22.313,5.083,5.169,3.317
12107,24209,5.077,7.625,8.860,2.181,14.994,4.916,1.231,4.465,9.802,22.099,8.187,4.519,6.043
45083,128253,0.498,5.800,21.525,3.429,12.248,4.384,1.878,4.256,8.433,20.675,8.861,5.610,2.404
17007,24714,2.302,7.619,22.651,2.824,11.795,6.531,1.388,4.941,8.238,17.877,7.126,3.710,2.998
54105,2265,3.355,12.097,16.380,3.002,10.419,3.179,0.265,1.015,11.965,18.764,8.212,4.945,6.402
45065,2970,0.909,7.576,19.428,1.549,8.350,2.694,2.727,3.165,4.949,28.620,6.936,6.397,6.700
53047,16969,15.346,8.386,3.807,2.852,10.148,5.068,1.526,2.929,4.826,22.889,8.280,5.039,8.904
13215,78531,0.155,4.900,9.539,1.365,11.688,3.941,1.447,11.807,7.788,22.800,11.943,4.443,8.184
28127,9821,5.682,7.484,12.850,2.556,10.895,7.107,0.713,5.733,3.890,24.936,6.965,6.303,4.887
13167,3909,4.605,7.189,12.714,1.944,13.840,11.384,0.819,2.916,4.963,22.231,2.174,5.398,9.823
51191,24442,2.811,5.347,13.460,3.359,13.718,4.120,1.260,4.353,7.917,24.638,8.944,4.807,5.266
18147,10060,3.956,8.847,23.887,3.280,8.877,8.201,1.342,4.662,5.219,17.028,7.913,4.523,2.266
6087,131321,5.507,6.605,9.050,2.588,11.320,2.361,1.859,4.254,12.019,24.037,12.158,4.957,3.287
35007,4981,6.224,7.609,4.256,0.642,10.821,5.923,0.703,6.063,7.589,25.417,16.382,3.072,5.300
35003,1049,20.591,6.673,0.953,0.000,9.819,8.198,1.621,4.290,4.290,20.400,7.245,2.669,13.251
12086,1204871,0.756,6.842,4.760,4.215,12.727,7.187,2.131,7.335,12.791,20.145,11.250,6.261,3.600
50011,25416,3.938,8.436,14.723,2.282,10.891,4.171,1.267,3.006,7.842,25.216,6.197,3.207,8.825
27147,18434,3.282,5.577,23.967,2.333,11.587,3.222,1.118,9.699,5.181,19.925,6.656,4.286,3.168
13277,16038,5.057,6.834,7.732,2.550,13.337,6.017,1.372,4.340,7.900,24.885,10.344,5.755,3.878
20095,3509,16.386,8.720,15.361,3.534,5.757,4.674,0.997,5.329,4.702,23.853,3.021,3.961,3.705
13001,7071,7.312,11.201,14.864,5.827,9.065,6.774,1.697,4.186,4.328,19.714,4.808,4.936,5.289
27099,19166,4.466,5.442,22.420,1.951,9.762,4.294,1.784,3.491,6.402,27.611,5.458,4.033,2.885
22083,8038,7.552,6.706,7.241,1.754,10.662,5.200,2.065,5.685,5.536,30.331,6.270,5.350,5.648
48213,30441,4.878,10.056,10.519,2.162,12.345,4.067,1.583,4.569,9.464,21.409,8.689,5.788,4.471
12071,263079,1.077,9.371,3.519,2.091,15.735,3.937,1.755,7.096,12.782,21.069,12.811,5.273,3.483
19115,5614,8.105,4.738,33.131,2.138,8.033,4.916,0.819,4.400,3.883,18.329,4.400,4.186,2.921
13015,44594,0.991,9.829,17.238,2.543,11.865,6.366,1.700,4.987,7.992,19.321,9.048,4.149,3.971
13007,1282,17.941,4.992,11.778,4.758,6.786,5.382,1.794,3.042,5.148,19.657,3.822,4.680,10.218
48087,1345,21.338,15.167,3.197,0.669,6.320,6.840,0.372,3.792,4.089,20.520,6.989,2.751,7.955
1091,6860,3.076,4.971,18.411,2.055,12.784,9.679,0.845,2.493,4.227,24.854,5.087,5.277,6.239
21103,7099,5.043,8.241,16.805,1.352,12.002,6.043,0.916,5.113,5.170,19.341,8.170,4.564,7.240
54029,13236,0.997,5.379,15.481,2.614,11.280,6.346,1.254,5.757,7.744,22.529,11.846,3.929,4.843
47065,162818,0.408,5.676,12.628,2.508,11.894,7.153,1.616,8.037,9.431,23.087,9.559,4.839,3.165
51570,7672,0.065,6.713,8.681,2.294,14.625,4.731,1.564,5.318,8.003,24.987,8.068,5.709,9.241
28047,82911,1.059,8.422,6.349,2.242,12.840,4.981,1.073,5.009,7.362,19.090,17.795,4.423,9.353
53017,18034,16.519,8.284,5.495,4.675,14.589,7.514,0.732,2.540,5.479,20.223,7.003,3.560,3.388
44001,24777,0.488,4.754,10.187,2.631,9.590,2.817,2.535,7.333,9.319,32.054,9.945,3.532,4.815
16009,3600,10.750,4.639,13.750,0.972,6.111,6.917,0.972,2.694,4.222,26.361,11.139,4.111,7.361
4003,43776,4.016,5.128,3.783,1.286,11.559,4.208,1.446,4.174,11.346,21.957,10.782,3.888,16.427
5001,8088,6.689,5.403,25.927,4.674,12.463,4.624,0.705,2.943,4.735,17.965,4.834,4.092,4.946
48371,6447,18.117,8.578,1.830,1.334,13.464,10.548,0.248,4.079,3.071,16.659,6.794,6.608,8.671
8101,65300,1.427,7.533,7.593,2.104,13.461,4.190,2.144,4.351,8.625,27.017,10.649,3.810,7.096
48007,9464,5.685,16.410,2.959,2.716,15.554,3.371,0.687,4.047,9.806,17.751,11.771,6.625,2.620
42133,217393,0.860,6.870,16.925,3.573,11.922,5.477,1.335,5.224,8.674,21.688,7.480,5.054,4.918
48265,20523,4.015,9.375,4.527,1.778,12.138,2.841,1.642,6.003,7.762,26.351,12.479,7.158,3.932
55107,6462,7.722,6.469,25.472,2.522,12.705,5.029,2.043,2.847,3.807,18.338,4.596,4.426,4.024
24013,88196,1.149,8.870,7.353,2.462,10.934,3.905,2.322,6.482,12.845,22.613,7.602,4.989,8.474
45061,6146,2.489,5.483,20.696,1.839,12.219,5.662,1.920,2.538,5.223,21.900,9.323,3.336,7.371
47173,6792,1.340,11.499,18.286,4.388,10.615,6.905,1.516,3.857,11.278,20.068,4.918,1.973,3.357
13175,16926,2.156,6.611,11.255,1.607,14.061,4.839,1.341,4.691,5.725,27.768,7.651,5.394,6.901
54023,4974,5.790,14.998,16.848,1.990,9.751,6.494,1.267,3.780,5.046,21.532,5.408,4.001,3.096
28053,2678,10.194,6.833,16.243,3.510,12.099,6.684,0.299,4.332,2.577,21.509,6.908,3.137,5.676
51197,12631,4.521,5.629,20.782,0.823,14.100,4.006,0.910,1.987,6.729,24.139,9.239,3.270,3.864
46063,684,45.906,7.164,1.316,1.023,10.965,4.678,2.193,3.216,1.901,12.573,2.485,2.778,3.801
21229,5468,5.468,6.730,25.311,2.067,13.314,4.535,0.146,3.694,3.877,21.489,6.200,4.005,3.164
22091,3619,4.338,12.849,12.987,2.432,12.130,2.901,0.414,6.162,6.936,29.621,3.509,1.382,4.338
1071,20883,3.242,6.967,25.375,1.470,11.646,6.536,0.900,4.496,5.267,19.303,6.005,4.128,4.664
27115,12645,4.176,9.063,9.624,1.329,11.744,5.164,0.909,3.282,4.919,20.395,17.011,4.500,7.885
56019,4300,23.488,11.651,0.884,1.419,6.047,4.093,0.698,3.791,7.488,22.581,10.721,2.395,4.744
12039,16733,3.640,9.084,3.072,2.223,10.996,4.452,1.028,3.634,9.132,27.269,6.353,4.470,14.648
39017,176782,0.456,4.920,16.413,2.971,13.376,4.188,1.381,6.892,9.672,22.720,10.089,4.357,2.565
5113,7473,6.437,10.130,13.984,1.459,14.077,5.272,0.589,4.162,5.138,24.274,6.196,4.804,3.479
51001,14296,4.848,6.407,15.508,3.428,11.598,2.301,0.867,2.098,8.842,21.496,10.590,3.945,8.072
51199,30160,0.358,4.838,9.821,2.321,9.549,3.263,1.068,4.062,12.643,22.271,10.172,5.388,14.247
48401,21219,11.424,9.383,10.175,3.077,11.099,6.310,0.872,3.327,9.440,17.126,7.456,5.368,4.944
28137,11418,3.494,8.294,9.117,4.020,10.098,9.187,0.359,8.119,5.483,25.372,8.495,4.414,3.547
35029,8383,8.732,6.370,7.074,1.897,13.647,5.690,0.370,2.923,5.953,22.832,12.084,3.805,8.625
49047,15359,22.729,5.560,2.181,2.969,12.931,7.683,1.367,2.930,6.869,15.014,9.278,5.059,5.430
51810,214968,0.357,6.348,6.419,2.047,11.804,3.697,2.169,7.593,11.915,21.917,11.039,4.946,9.749
51195,13736,9.275,5.649,4.900,2.614,15.055,4.630,1.522,3.866,8.307,25.706,5.132,5.533,7.812
48245,103203,1.745,10.277,12.946,2.571,12.107,4.572,1.193,4.103,8.962,22.441,8.965,5.359,4.760
20121,16030,2.321,10.050,9.563,2.645,12.389,8.129,2.021,8.740,10.424,21.135,5.689,3.805,3.088
13109,3979,5.152,10.505,16.612,3.016,11.133,7.087,0.327,3.619,3.921,20.508,5.127,7.464,5.529
27019,52573,1.539,5.796,16.012,4.160,10.825,3.260,2.005,8.991,12.493,20.965,7.496,4.107,2.351
51103,4690,2.751,5.437,3.902,1.876,10.576,4.627,0.810,7.058,11.471,29.360,7.740,6.269,8.124
27105,10431,8.599,7.200,25.942,3.077,11.811,4.314,0.671,3.221,4.237,18.244,5.704,4.717,2.262
55103,8332,7.993,7.129,23.152,2.340,12.146,3.229,1.260,3.817,3.493,21.567,6.973,3.817,3.084
6089,69261,2.348,7.626,5.478,1.816,14.080,4.009,1.591,5.307,9.727,25.550,10.013,6.195,6.259
18041,9245,0.898,5.343,22.542,3.407,11.888,4.013,1.320,3.126,5.398,25.051,8.697,5.300,3.018
47133,8479,3.633,8.492,16.676,2.099,10.190,9.034,1.168,3.538,6.062,24.225,7.265,4.246,3.373
40039,14072,13.246,6.559,5.642,3.042,11.832,4.761,0.753,3.980,5.671,22.172,10.091,6.708,5.543
19025,4614,10.620,7.152,8.908,3.446,12.332,6.762,2.991,4.031,4.096,25.921,4.833,3.988,4.920
1073,293202,0.704,5.334,8.645,3.116,10.726,5.367,2.158,8.789,10.524,26.187,8.800,5.663,3.986
48237,3348,28.136,10.424,4.540,2.808,9.468,6.481,0.538,3.315,4.241,14.486,5.287,4.689,5.585
18115,2909,0.206,5.191,21.004,2.097,8.422,6.978,0.447,3.369,3.369,16.947,21.554,4.194,6.222
13227,12678,2.145,10.017,10.648,2.879,17.140,5.805,2.011,6.712,10.640,16.406,7.280,4.149,4.165
48199,23933,3.497,11.666,13.843,2.962,12.105,6.025,1.208,4.579,5.628,21.176,6.794,5.515,5.001
17155,2827,5.200,6.332,17.050,3.113,14.220,10.364,1.380,3.820,4.634,20.198,6.792,2.865,4.033
2275,1088,13.511,5.882,4.596,0.735,12.040,11.673,1.471,1.746,3.033,30.423,4.412,3.585,6.893
56031,4133,11.686,5.565,0.702,1.911,14.880,15.001,1.282,3.557,3.000,19.163,12.388,4.065,6.799
38005,2461,13.369,8.655,7.395,3.007,6.176,2.357,0.406,4.145,2.519,26.981,15.563,1.625,7.802
17095,21475,3.055,4.396,11.441,3.232,14.617,7.721,1.388,4.698,4.866,29.765,6.277,5.159,3.385
21073,22601,1.566,6.911,10.508,1.027,10.092,3.898,0.681,4.172,7.119,16.712,11.349,4.787,21.176
26059,19316,4.287,4.276,24.689,2.459,11.716,4.778,0.922,2.956,4.276,23.758,7.538,4.965,3.381
29199,2193,10.488,11.263,10.534,2.098,10.032,8.436,1.277,3.922,3.283,24.669,2.690,6.703,4.606
51099,12096,1.389,7.631,4.547,1.918,12.913,3.555,0.810,3.514,13.285,15.038,8.780,4.390,22.230
53053,365152,0.746,7.462,9.944,3.443,12.269,6.530,1.668,5.451,8.765,22.959,8.783,4.819,7.162
1111,8630,2.816,7.416,27.451,1.680,9.003,6.280,1.773,4.716,5.805,18.876,5.353,5.006,3.824
33001,30396,0.757,9.653,11.811,2.421,12.660,2.839,1.892,5.846,8.685,25.095,8.876,4.228,5.238
21053,3555,5.598,4.360,26.385,2.841,8.129,5.710,0.338,2.391,2.194,24.163,7.004,5.260,5.626
48091,54190,1.941,9.598,6.761,3.307,12.698,4.421,2.416,7.007,12.190,21.962,8.876,4.870,3.953
48441,60708,2.937,5.994,4.930,2.184,12.875,4.973,1.466,6.195,6.386,27.606,11.715,5.782,6.956
22031,10521,9.419,8.763,10.360,2.500,12.337,7.423,0.855,4.439,6.150,20.739,7.956,4.458,4.600
39075,19207,6.742,10.538,29.396,3.754,11.990,4.274,1.437,2.713,3.410,13.302,7.476,3.832,1.135
20097,1315,14.068,11.331,1.977,3.042,6.920,5.779,2.281,5.627,3.802,29.278,5.399,4.639,5.856
29195,10642,5.168,5.835,16.773,2.368,12.009,3.824,0.930,3.731,3.853,28.435,6.117,4.257,6.700
47031,21841,1.992,4.991,23.808,2.234,12.632,4.395,1.204,3.869,8.718,18.639,8.360,4.391,4.766
19125,17020,3.226,4.154,23.866,2.145,9.536,3.461,1.034,4.694,5.347,26.686,7.521,5.840,2.491
12123,7155,4.486,4.389,16.198,1.174,13.249,1.146,0.000,4.570,7.519,23.270,8.539,4.291,11.167
22007,9407,6.134,14.096,13.043,2.286,10.237,7.952,2.094,4.263,4.603,21.654,5.400,3.242,4.996
17187,8068,4.933,4.388,14.303,2.454,11.180,5.664,1.066,4.351,4.908,32.635,6.842,4.214,3.061
18167,47334,0.818,5.123,15.921,1.718,12.336,3.955,1.454,4.401,7.352,29.459,9.836,4.048,3.581
12083,115459,2.195,7.368,7.054,2.513,16.452,4.557,2.122,4.890,10.339,21.920,10.908,5.068,4.615
51735,5932,0.506,8.884,11.885,4.147,8.665,3.540,1.416,5.411,15.189,20.415,7.873,4.636,7.434
40049,10668,12.430,6.365,11.914,2.062,13.545,6.646,0.637,4.790,4.546,19.723,7.602,4.443,5.296
8017,932,26.502,7.940,2.146,5.043,5.043,8.476,2.039,5.150,3.004,20.064,6.330,3.433,4.828
31069,939,16.081,8.733,1.065,1.384,13.738,7.455,1.704,4.153,5.112,23.003,4.899,6.496,6.177
47187,97869,0.660,4.621,8.371,3.597,10.338,3.012,3.439,9.884,13.984,25.379,8.179,5.337,3.198
46111,1289,23.507,5.818,12.956,4.112,7.758,3.801,1.939,3.026,4.189,21.179,4.577,2.870,4.267
30055,920,31.087,7.609,1.413,1.522,12.174,6.304,3.370,4.457,4.239,15.978,3.152,3.478,5.217
40129,1698,31.095,7.892,1.413,1.708,11.602,4.240,2.297,2.297,3.769,18.316,4.181,4.594,6.596
39157,42879,3.116,5.511,24.254,2.313,11.005,4.144,1.553,3.433,6.605,21.283,8.820,5.301,2.661
55009,130354,1.754,5.289,18.284,3.164,11.723,6.126,1.601,6.999,7.632,20.939,9.110,4.121,3.258
51015,34285,2.570,7.814,14.633,2.713,12.221,6.916,1.738,3.296,6.901,26.169,6.717,4.751,3.561
54063,5348,6.040,6.171,21.354,0.467,10.920,7.255,0.411,2.319,3.291,25.524,9.779,3.085,3.384
18133,15518,2.217,6.753,17.264,2.610,13.326,6.083,1.334,3.499,5.748,22.793,9.267,3.641,5.465
19121,7712,6.535,8.597,8.117,2.671,12.267,6.315,2.217,13.213,7.028,20.436,6.224,3.255,3.125
53013,1557,11.047,8.285,5.202,3.468,5.716,4.881,0.578,3.468,5.973,27.874,10.148,4.753,8.606
37187,4410,7.415,6.939,21.905,2.585,8.571,3.061,1.587,3.061,5.556,19.093,9.342,4.558,6.327
28103,3841,11.820,9.633,16.506,3.150,8.618,5.415,0.573,1.953,4.322,22.494,6.170,3.775,5.571
8015,8170,2.436,11.689,4.223,1.922,15.031,3.121,2.583,5.912,8.433,19.364,11.677,5.741,7.870
13247,37374,0.278,6.780,11.198,2.058,11.722,7.072,3.072,4.950,10.628,21.135,8.468,5.092,7.548
13037,2036,16.257,3.143,10.855,2.505,12.230,3.684,0.589,1.916,2.603,22.299,11.395,3.635,8.890
24039,8103,6.035,5.652,4.875,4.171,9.749,4.295,3.011,1.962,6.899,29.693,8.256,5.516,9.885
18093,20669,1.553,7.538,17.954,2.492,12.797,4.509,1.432,4.596,7.131,22.386,7.098,4.383,6.130
13213,16079,1.306,4.285,38.019,1.735,11.891,5.977,1.462,3.153,4.696,14.124,6.400,3.595,3.358
29121,6541,4.051,8.026,10.243,1.697,13.591,5.550,2.935,4.220,5.687,25.791,6.696,4.311,7.201
36049,11966,6.569,11.700,11.959,1.671,10.739,3.995,1.245,2.298,6.243,26.400,5.959,3.777,7.446
42103,24320,1.049,8.018,6.369,2.656,12.932,5.810,1.538,6.982,9.683,22.101,12.714,5.888,4.260
42033,34110,3.703,6.678,10.366,2.149,15.130,8.411,1.091,4.034,5.497,24.395,7.297,5.344,5.904
29185,3408,5.722,9.478,6.543,1.995,14.994,6.661,2.230,3.903,5.135,27.964,6.191,5.047,4.137
36045,44732,1.681,6.512,6.186,2.003,14.837,3.360,1.645,4.317,7.096,25.154,9.620,5.195,12.394
46029,15575,5.053,5.522,20.244,2.684,12.193,4.539,1.034,6.844,5.875,16.379,9.997,6.087,3.551
29143,7298,7.742,5.495,16.278,3.645,13.004,6.742,1.165,2.960,5.084,25.062,5.193,3.302,4.330
47081,9388,2.503,11.515,14.561,1.662,11.909,5.145,1.300,4.847,5.539,20.569,9.960,5.230,5.262
19197,5996,8.889,7.255,19.063,4.720,10.223,6.087,0.934,4.103,5.203,24.199,3.486,2.368,3.469
21205,10022,1.766,6.665,13.201,1.128,14.019,2.235,0.439,3.213,3.921,31.132,11.505,4.819,5.957
22053,12657,12.460,7.482,6.281,1.588,11.496,6.226,1.240,3.650,4.456,24.974,8.975,5.349,5.823
29179,2404,14.725,5.907,16.015,0.832,6.489,6.572,1.373,1.747,4.992,27.163,5.241,3.619,5.324
41049,4827,23.866,3.273,15.683,4.288,7.520,6.236,0.601,3.356,3.915,12.824,9.840,3.066,5.531
40139,11144,14.968,3.903,27.019,1.822,10.391,4.155,1.858,3.051,4.325,16.412,5.061,3.625,3.410
27173,5147,11.968,9.365,11.890,3.672,10.317,5.712,0.991,3.963,3.206,24.558,6.276,4.896,3.186
27035,29263,1.507,8.283,9.825,1.965,14.629,4.077,2.132,5.314,7.494,24.078,12.343,4.678,3.674
54103,5548,6.994,11.193,8.598,1.136,9.553,7.967,1.334,3.046,6.867,27.812,6.741,3.353,5.407
13291,7291,6.419,11.123,6.131,1.714,13.949,6.158,0.315,5.582,5.034,26.965,7.420,5.075,4.115
29013,7186,6.540,10.186,9.212,1.489,14.320,5.594,1.239,3.145,8.169,24.520,5.218,6.067,4.300
38031,1786,12.150,5.543,15.901,3.080,10.078,7.895,2.128,4.367,2.128,18.981,4.647,8.119,4.983
19171,8283,7.534,7.835,17.240,2.390,11.119,5.566,1.316,3.525,4.515,21.973,10.165,2.813,4.008
38019,1968,23.120,4.624,2.439,5.793,11.789,8.892,3.811,5.132,4.573,20.732,2.439,2.693,3.963
48459,16849,7.526,9.098,11.864,2.285,13.401,5.638,1.122,3.614,6.078,22.939,5.615,6.718,4.101
31107,4277,16.413,6.921,7.435,1.800,11.994,6.032,1.543,4.629,2.829,24.760,6.874,3.741,5.027
48121,387884,1.380,5.332,8.427,3.770,12.333,5.110,3.026,10.041,13.801,20.385,8.717,4.832,2.846
42019,91888,1.342,6.300,13.750,3.296,13.048,5.721,1.908,5.907,9.968,22.544,8.198,4.730,3.288
46033,3823,13.497,7.141,2.145,1.857,7.795,4.211,0.602,5.859,7.063,21.318,15.067,4.107,9.338
5107,6932,8.872,2.020,8.857,3.304,12.248,6.867,0.591,1.558,3.188,29.227,14.714,3.549,5.006
48185,9951,10.853,8.562,12.612,1.749,12.582,6.542,0.472,4.201,8.974,15.466,8.281,4.351,5.356
19099,17247,4.233,6.221,17.284,4.273,10.135,4.285,2.099,7.520,6.795,21.708,6.094,4.905,4.447
12109,96436,0.422,5.366,6.489,3.277,12.698,4.521,1.623,12.497,12.601,20.281,12.028,3.807,4.390
28005,4562,10.259,8.110,11.355,4.209,7.694,5.984,1.929,2.915,4.450,25.844,6.686,6.181,4.384
20161,34186,1.527,6.693,5.382,1.430,12.839,1.966,1.550,4.882,6.675,34.555,12.093,4.499,5.909
45031,25949,0.906,5.696,16.613,3.865,13.053,7.503,1.125,5.095,6.336,23.943,6.413,6.104,3.349
29035,2402,4.580,5.495,15.695,0.833,12.323,3.414,0.666,3.289,5.204,28.268,9.076,6.744,4.413
6041,129027,0.611,5.199,4.556,2.386,10.323,2.546,3.750,10.190,19.857,21.793,9.018,6.151,3.620
18063,76792,0.619,5.723,12.587,2.792,11.638,8.748,1.793,5.821,9.833,23.505,7.359,5.385,4.197
48377,2610,8.582,7.969,2.989,0.575,6.360,7.280,0.000,3.640,3.985,27.816,10.996,8.314,11.494
13069,15358,4.239,4.747,18.681,2.520,13.140,4.323,0.658,4.402,5.196,23.512,9.500,4.154,4.929
36053,33023,2.747,6.856,11.513,2.477,11.419,4.294,1.617,4.727,8.491,28.686,9.224,4.206,3.743
31073,1091,10.724,5.225,10.266,3.575,10.266,6.324,0.733,7.699,3.483,24.381,3.116,8.341,5.866
35001,307756,1.024,6.355,5.266,2.418,11.298,3.402,1.929,5.190,14.258,25.844,11.282,5.272,6.461
21213,7524,2.804,7.350,25.957,1.568,11.762,5.502,0.851,2.485,6.512,17.717,9.104,4.426,3.961
51750,6797,0.000,1.486,10.549,0.780,14.418,2.575,0.486,3.605,6.709,31.323,21.701,4.252,2.119
21005,10646,1.099,6.293,20.101,1.559,10.004,3.457,1.954,4.593,5.110,19.341,6.322,5.664,14.503
29051,35978,1.409,6.043,6.546,2.440,11.415,4.052,1.971,6.573,9.300,21.394,6.685,4.814,17.358
26077,122809,1.059,3.880,17.022,2.286,11.585,2.716,1.052,5.956,8.867,27.580,10.478,4.644,2.874
37069,26738,2.218,8.247,13.681,2.506,13.943,4.249,1.687,4.570,9.429,21.595,6.238,5.494,6.145
19017,12843,4.469,5.513,19.287,2.079,11.944,2.601,1.363,7.950,5.458,27.626,4.742,5.030,1.939
27101,4244,12.582,8.082,11.451,3.016,9.779,5.302,1.037,4.548,5.254,27.238,4.430,3.911,3.369
45057,33151,1.026,6.181,15.990,2.648,13.469,4.404,1.719,9.034,10.591,16.699,9.559,4.745,3.934
54089,4857,4.427,11.221,4.632,1.729,8.380,6.671,0.679,2.944,5.868,31.604,9.821,6.424,5.600
20123,3086,11.698,7.615,10.110,2.139,16.170,4.634,2.528,5.509,3.338,25.664,3.629,3.014,3.953
27015,13583,7.657,6.722,18.258,2.415,11.706,4.888,1.782,4.042,4.741,23.529,6.862,4.609,2.790
50021,30125,2.460,7.788,10.878,2.845,14.015,3.914,2.051,3.399,7.535,27.373,9.895,4.561,3.286
48069,3316,24.035,6.574,7.992,1.870,11.852,8.414,2.141,2.563,3.438,15.531,5.549,6.303,3.739
8081,6343,13.259,9.049,1.640,1.845,16.223,10.027,1.340,3.957,3.342,17.137,11.414,4.935,5.833
41017,74599,3.123,7.113,8.583,1.820,12.894,2.698,2.894,5.800,11.467,20.740,13.467,5.965,3.434
1003,85953,1.460,7.961,9.319,2.831,15.154,4.643,1.551,6.407,9.844,19.852,11.361,4.881,4.737
22009,14998,6.154,7.861,6.007,1.774,11.041,6.848,1.267,3.580,4.647,24.503,12.368,4.641,9.308
20167,3463,14.034,6.815,12.417,1.299,12.128,2.224,1.444,3.205,2.570,27.866,10.251,2.714,3.032
48031,4670,5.375,16.510,7.152,1.670,8.180,3.126,0.749,4.732,8.951,24.968,8.094,6.702,3.790
29205,2888,10.976,9.488,14.370,2.528,9.349,4.986,0.866,6.198,2.805,24.723,3.878,6.787,3.047
13023,4365,5.498,4.674,7.033,1.581,14.204,2.497,0.367,4.582,5.040,25.911,6.346,3.505,18.763
8121,2196,17.987,8.470,5.965,3.780,7.650,8.197,0.911,4.007,6.102,24.044,3.962,3.871,5.055
5119,180430,0.527,4.756,6.487,2.283,12.166,5.143,3.255,7.315,9.274,27.590,8.816,5.213,7.176
6009,16248,3.053,10.229,8.161,2.296,11.195,5.675,1.237,4.068,10.543,22.101,8.456,5.576,7.410
48039,154290,2.500,9.041,14.417,2.452,9.621,4.882,1.445,4.653,10.589,23.978,6.888,4.605,4.929
30009,5126,13.090,9.813,5.501,2.224,10.398,7.101,1.444,6.184,6.165,18.143,11.139,4.487,4.311
36035,24116,1.070,6.440,13.846,2.136,16.018,5.225,1.621,2.239,6.096,27.940,6.805,5.245,5.320
22033,215513,1.154,7.435,7.337,2.153,11.952,4.189,1.889,5.722,10.625,25.415,10.744,5.352,6.033
20029,4514,7.643,5.317,10.988,3.766,13.580,4.962,1.263,3.877,4.121,26.650,7.665,5.804,4.364
8123,129395,6.452,8.095,10.415,2.948,12.058,5.146,1.771,5.370,10.802,20.144,8.177,4.740,3.881
18153,8203,7.217,6.985,15.458,2.170,10.667,7.924,0.926,3.365,4.133,22.626,8.582,3.084,6.863
19161,5151,9.396,6.426,14.832,3.902,10.270,6.989,1.534,5.475,4.562,22.966,5.863,3.825,3.960
31077,1127,20.941,5.856,6.655,5.058,10.559,6.034,1.686,7.453,1.154,22.449,4.082,5.945,2.130
17103,15539,2.696,5.129,18.077,2.928,11.088,6.024,1.152,5.007,6.017,25.233,8.862,3.411,4.376
47079,12592,3.391,6.695,16.415,4.098,14.263,7.036,0.866,3.375,5.527,22.070,6.266,5.376,4.622
20031,4207,6.156,6.798,5.752,3.423,10.696,21.179,1.379,3.732,4.778,22.890,4.041,2.995,6.180
6093,16127,9.332,6.002,6.306,1.897,12.036,3.429,1.625,3.739,7.131,25.064,10.448,4.675,8.315
31101,4116,11.516,5.928,7.580,2.672,12.901,6.657,1.846,3.474,7.046,18.052,11.395,6.268,4.665
38003,5889,10.460,6.538,9.255,3.396,8.575,4.992,0.577,6.147,4.279,27.798,7.675,5.043,5.264
51043,6908,4.430,8.324,5.921,1.245,10.654,5.298,2.056,5.385,14.447,21.424,6.977,5.906,7.933
17025,6270,9.346,5.917,19.761,2.121,12.185,6.268,2.313,2.552,4.354,21.356,5.199,5.518,3.110
48389,4768,14.597,6.103,4.887,1.154,8.138,7.320,0.965,4.509,3.146,22.273,12.584,3.125,11.200
19185,2800,8.714,9.643,18.643,2.357,11.893,6.143,0.750,2.179,2.929,22.857,4.071,6.429,3.393
55037,1942,4.377,9.011,16.684,1.905,11.277,4.840,2.884,2.884,3.708,25.232,10.762,3.141,3.296
2158,2067,1.742,5.951,2.903,0.242,12.724,8.563,1.645,2.903,1.984,34.688,1.548,3.096,22.013
40023,5308,6.669,9.156,8.139,2.638,8.252,6.989,1.017,5.953,3.975,23.945,10.607,5.934,6.726
46125,4248,12.288,7.721,8.051,4.096,10.452,6.026,1.554,4.755,4.849,26.742,4.449,4.284,4.732
42099,22893,2.835,9.134,8.002,3.329,13.240,9.684,1.367,7.107,7.107,19.513,5.635,4.407,8.640
48469,41513,6.745,7.867,11.440,3.223,13.627,4.587,0.706,4.733,7.766,23.176,7.212,5.121,3.796
17045,7807,7.749,4.931,23.069,2.485,8.992,5.021,0.282,5.802,4.445,21.545,6.084,4.791,4.803
6095,187021,1.626,7.210,9.057,2.747,12.206,5.720,1.793,5.485,9.821,22.882,9.164,4.419,7.868
8087,13264,10.985,6.039,19.451,2.073,8.730,5.164,1.478,3.166,5.571,19.248,7.818,4.312,5.964
